 Periods ,solar_roof,temp,heat_1,elec_1,heat_2,elec_2,heat_3,elec_3
927,0.043646153,3.6,1.13E+03,4.21E+02,2.24E+02,8.39E+01,2.93E+01,1.05E+01
928,0.030701753,3.2,1.12E+03,4.21E+02,2.25E+02,8.39E+01,2.74E+01,1.05E+01
929,0.014711441,2.6,1.13E+03,8.42E+02,2.29E+02,1.68E+02,2.82E+01,2.10E+01
930,0.001743019,1.7,1.13E+03,1.20E+03,2.30E+02,2.40E+02,2.93E+01,3.00E+01
931,0,1.7,1.14E+03,8.42E+02,2.37E+02,1.68E+02,2.63E+01,2.10E+01
932,0,1.7,1.15E+03,7.21E+02,2.36E+02,1.44E+02,3.00E+01,1.80E+01
933,0,1.5,1.15E+03,4.21E+02,2.37E+02,8.39E+01,2.99E+01,1.05E+01
934,0,0.9,1.16E+03,4.21E+02,2.39E+02,8.39E+01,2.83E+01,1.05E+01
935,0,0.7,1.16E+03,4.21E+02,2.41E+02,8.39E+01,2.82E+01,1.05E+01
936,0,0.5,1.16E+03,1.81E+02,2.38E+02,3.60E+01,2.99E+01,4.50E+00
937,0,0.4,1.17E+03,1.20E+02,2.40E+02,2.40E+01,3.00E+01,3.00E+00
938,0,0.5,1.16E+03,1.20E+02,2.41E+02,2.40E+01,2.99E+01,3.00E+00
939,0,0.4,1.17E+03,1.20E+02,2.38E+02,2.40E+01,2.82E+01,3.00E+00
940,0,0.6,1.18E+03,1.20E+02,2.42E+02,2.40E+01,3.01E+01,3.00E+00
941,0,0.8,1.18E+03,1.20E+02,2.39E+02,2.40E+01,3.01E+01,3.00E+00
942,0,0.8,1.19E+03,1.20E+02,2.40E+02,2.40E+01,3.06E+01,3.00E+00
943,0,0.8,1.19E+03,5.41E+02,2.52E+02,1.08E+02,3.08E+01,1.35E+01
944,0.00112924,0.9,1.20E+03,1.08E+03,2.54E+02,2.16E+02,3.07E+01,2.70E+01
945,0.011409235,1.3,1.22E+03,5.41E+02,2.64E+02,1.08E+02,3.08E+01,1.35E+01
946,0.026396883,1.8,1.23E+03,4.21E+02,2.63E+02,8.39E+01,3.00E+01,1.05E+01
947,0.04094055,2.5,1.23E+03,4.21E+02,2.61E+02,8.39E+01,3.01E+01,1.05E+01
948,0.054806331,3.6,1.23E+03,8.42E+02,2.68E+02,1.68E+02,3.00E+01,2.10E+01
949,0.059405329,3.5,1.22E+03,1.20E+03,2.64E+02,2.40E+02,3.14E+01,3.00E+01
950,0.054600214,4.6,1.20E+03,5.41E+02,2.56E+02,1.08E+02,3.13E+01,1.35E+01
951,0.043543363,4.6,1.19E+03,4.21E+02,2.66E+02,8.39E+01,2.65E+01,1.05E+01
952,0.029456209,4.4,1.24E+03,4.21E+02,2.64E+02,8.39E+01,3.01E+01,1.05E+01
953,0.014452263,3.2,1.25E+03,8.42E+02,2.62E+02,1.68E+02,3.07E+01,2.10E+01
954,0.001383411,2,1.25E+03,1.20E+03,2.72E+02,2.40E+02,3.21E+01,3.00E+01
955,0,2.6,1.26E+03,8.42E+02,2.65E+02,1.68E+02,3.00E+01,2.10E+01
956,0,2.8,1.26E+03,7.21E+02,2.64E+02,1.44E+02,3.01E+01,1.80E+01
957,0,2.5,1.28E+03,4.21E+02,2.72E+02,8.39E+01,3.46E+01,1.05E+01
958,0,2.1,1.30E+03,4.21E+02,2.65E+02,8.39E+01,3.18E+01,1.05E+01
959,0,1.8,1.31E+03,4.21E+02,2.67E+02,8.39E+01,3.08E+01,1.05E+01
960,0,0.6,1.32E+03,1.81E+02,2.72E+02,3.60E+01,3.39E+01,4.50E+00
961,0,0.5,1.35E+03,1.20E+02,2.69E+02,2.40E+01,3.19E+01,3.00E+00
962,0,0.5,1.35E+03,1.20E+02,2.72E+02,2.40E+01,3.64E+01,3.00E+00
963,0,0.3,1.36E+03,1.20E+02,2.76E+02,2.40E+01,3.08E+01,3.00E+00
964,0,0.2,1.36E+03,1.20E+02,2.74E+02,2.40E+01,3.57E+01,3.00E+00
965,0,0.1,1.37E+03,1.20E+02,2.75E+02,2.40E+01,3.57E+01,3.00E+00
966,0,0.3,1.38E+03,1.20E+02,2.85E+02,2.40E+01,3.15E+01,3.00E+00
967,0,0.3,1.39E+03,5.41E+02,2.77E+02,1.08E+02,3.64E+01,1.35E+01
968,0.002269647,0.5,1.40E+03,1.08E+03,2.82E+02,2.16E+02,3.43E+01,2.70E+01
969,0.023245705,1.5,1.40E+03,5.41E+02,2.84E+02,1.08E+02,3.64E+01,1.35E+01
970,0.056506163,2.6,1.40E+03,4.21E+02,2.82E+02,8.39E+01,3.26E+01,1.05E+01
971,0.086183491,2.5,1.41E+03,4.21E+02,2.83E+02,8.39E+01,3.39E+01,1.05E+01
972,0.10409854,2.5,1.41E+03,8.42E+02,2.88E+02,1.68E+02,3.65E+01,2.10E+01
973,0.111493246,2.7,1.42E+03,1.20E+03,2.85E+02,2.40E+02,3.50E+01,3.00E+01
974,0.106385786,2.7,1.40E+03,5.41E+02,2.83E+02,1.08E+02,3.64E+01,1.35E+01
975,0.089005801,2.7,1.40E+03,4.21E+02,2.88E+02,8.39E+01,3.43E+01,1.05E+01
976,0.059611949,2.8,1.39E+03,4.21E+02,2.84E+02,8.39E+01,3.22E+01,1.05E+01
977,0.027115581,2.7,1.38E+03,8.42E+02,2.80E+02,1.68E+02,3.64E+01,2.10E+01
978,0.002620107,2.5,1.38E+03,1.20E+03,2.86E+02,2.40E+02,3.43E+01,3.00E+01
979,0,2.2,1.38E+03,8.42E+02,2.83E+02,1.68E+02,3.28E+01,2.10E+01
980,0,2,1.37E+03,7.21E+02,2.77E+02,1.44E+02,3.43E+01,1.80E+01
981,0,1.9,1.37E+03,4.21E+02,2.84E+02,8.39E+01,3.58E+01,1.05E+01
982,0,1.7,1.37E+03,4.21E+02,2.75E+02,8.39E+01,3.20E+01,1.05E+01
983,0,1.7,1.36E+03,4.21E+02,2.69E+02,8.39E+01,3.42E+01,1.05E+01
984,0,1.4,1.36E+03,1.81E+02,2.74E+02,3.60E+01,3.64E+01,4.50E+00
985,0,1.1,1.36E+03,1.20E+02,2.68E+02,2.40E+01,2.99E+01,3.00E+00
986,0,1,1.35E+03,1.20E+02,2.67E+02,2.40E+01,3.62E+01,3.00E+00
987,0,0.9,1.35E+03,1.20E+02,2.73E+02,2.40E+01,3.37E+01,3.00E+00
988,0,1,1.35E+03,1.20E+02,2.68E+02,2.40E+01,3.26E+01,3.00E+00
989,0,0.8,1.34E+03,1.20E+02,2.67E+02,2.40E+01,3.35E+01,3.00E+00
990,0,0.5,1.34E+03,1.20E+02,2.72E+02,2.40E+01,3.31E+01,3.00E+00
991,0,1.1,1.33E+03,5.41E+02,2.65E+02,1.08E+02,3.31E+01,1.35E+01
992,0.004486961,1,1.32E+03,1.08E+03,2.65E+02,2.16E+02,3.00E+01,2.70E+01
993,0.054776609,-0.1,1.32E+03,5.41E+02,2.72E+02,1.08E+02,3.55E+01,1.35E+01
994,0.162769561,0.3,1.30E+03,4.21E+02,2.63E+02,8.39E+01,3.00E+01,1.05E+01
995,0.239698159,0.7,1.27E+03,4.21E+02,2.56E+02,8.39E+01,2.85E+01,1.05E+01
996,0.280362031,1.7,9.50E+02,8.42E+02,2.53E+02,1.68E+02,3.35E+01,2.10E+01
997,0.276997336,2.4,7.89E+02,1.20E+03,2.41E+02,2.40E+02,8.26E+00,3.00E+01
998,0.216403623,2.9,6.94E+02,5.41E+02,2.30E+02,1.08E+02,1.49E+01,1.35E+01
999,0.170807423,3,8.96E+02,4.21E+02,2.48E+02,8.39E+01,2.38E+01,1.05E+01
1000,0.123378139,3.4,1.10E+03,4.21E+02,2.43E+02,8.39E+01,2.56E+01,1.05E+01
1001,0.06008822,3.4,1.21E+03,8.42E+02,2.49E+02,1.68E+02,2.93E+01,2.10E+01
1002,0.004328012,3.1,1.19E+03,1.20E+03,2.56E+02,2.40E+02,2.94E+01,3.00E+01
1003,0,3.1,1.22E+03,8.42E+02,2.49E+02,1.68E+02,3.10E+01,2.10E+01
1004,0,3.5,1.21E+03,7.21E+02,2.53E+02,1.44E+02,3.12E+01,1.80E+01
1005,0,3.3,1.22E+03,4.21E+02,2.61E+02,8.39E+01,2.93E+01,1.05E+01
1006,0,3,1.22E+03,4.21E+02,2.56E+02,8.39E+01,2.99E+01,1.05E+01
1007,0,2.8,1.22E+03,4.21E+02,2.61E+02,8.39E+01,3.14E+01,1.05E+01
1008,0,3,1.23E+03,1.81E+02,2.67E+02,3.60E+01,3.13E+01,4.50E+00
1009,0,2.5,1.23E+03,1.20E+02,2.64E+02,2.40E+01,3.01E+01,3.00E+00
1010,0,2.2,1.23E+03,1.20E+02,2.58E+02,2.40E+01,2.99E+01,3.00E+00
1011,0,2.1,1.23E+03,1.20E+02,2.70E+02,2.40E+01,3.00E+01,3.00E+00
1012,0,2,1.23E+03,1.20E+02,2.61E+02,2.40E+01,3.06E+01,3.00E+00
1013,0,1.5,1.22E+03,1.20E+02,2.60E+02,2.40E+01,3.14E+01,3.00E+00
1014,0,1.2,1.22E+03,1.20E+02,2.65E+02,2.40E+01,3.06E+01,3.00E+00
1015,0,0.7,1.22E+03,5.41E+02,2.57E+02,1.08E+02,3.00E+01,1.35E+01
1016,0.007654808,0.7,1.22E+03,1.08E+03,2.58E+02,2.16E+02,2.99E+01,2.70E+01
1017,0.083906649,2,1.21E+03,5.41E+02,2.58E+02,1.08E+02,3.00E+01,1.35E+01
1018,0.21224548,3.1,1.20E+03,4.21E+02,2.46E+02,8.39E+01,3.05E+01,1.05E+01
1019,0.332478692,3.3,1.18E+03,4.21E+02,2.37E+02,8.39E+01,3.07E+01,1.05E+01
1020,0.396646898,2.5,8.91E+02,8.42E+02,2.28E+02,1.68E+02,1.97E+01,2.10E+01
1021,0.429771673,3.6,3.46E+02,1.20E+03,1.91E+02,2.40E+02,2.79E+00,3.00E+01
1022,0.346925889,3.8,3.10E+02,5.41E+02,1.76E+02,1.08E+02,6.86E+00,1.35E+01
1023,0.271563706,3.5,2.76E+02,4.21E+02,1.69E+02,8.39E+01,5.46E+00,1.05E+01
1024,0.19483641,2.9,2.77E+02,4.21E+02,1.69E+02,8.39E+01,4.79E+00,1.05E+01
1025,0.078207434,2,6.93E+02,8.42E+02,1.87E+02,1.68E+02,8.17E+00,2.10E+01
1026,0.0052524,1,1.10E+03,1.20E+03,2.12E+02,2.40E+02,3.40E+01,3.00E+01
1027,0,0.5,1.12E+03,8.42E+02,2.24E+02,1.68E+02,2.87E+01,2.10E+01
1028,0,0.2,1.12E+03,7.21E+02,2.22E+02,1.44E+02,2.80E+01,1.80E+01
1029,0,-0.2,1.13E+03,4.21E+02,2.25E+02,8.39E+01,2.81E+01,1.05E+01
1030,0,-0.3,1.12E+03,4.21E+02,2.27E+02,8.39E+01,3.01E+01,1.05E+01
1031,0,-0.5,1.14E+03,4.21E+02,2.23E+02,8.39E+01,2.82E+01,1.05E+01
1032,0,-0.7,1.14E+03,1.81E+02,2.30E+02,3.60E+01,2.82E+01,4.50E+00
1033,0,-0.7,1.15E+03,1.20E+02,2.35E+02,2.40E+01,3.01E+01,3.00E+00
1034,0,-0.9,1.16E+03,1.20E+02,2.40E+02,2.40E+01,2.99E+01,3.00E+00
1035,0,-1.2,1.16E+03,1.20E+02,2.42E+02,2.40E+01,2.82E+01,3.00E+00
1036,0,-1.6,1.18E+03,1.20E+02,2.43E+02,2.40E+01,3.08E+01,3.00E+00
1037,0,-2,1.19E+03,1.20E+02,2.46E+02,2.40E+01,3.07E+01,3.00E+00
1038,0,-2.4,1.20E+03,1.20E+02,2.55E+02,2.40E+01,3.01E+01,3.00E+00
1039,0,-2.9,1.21E+03,5.41E+02,2.60E+02,1.08E+02,3.00E+01,1.35E+01
1040,0.006553778,-2.3,1.22E+03,1.08E+03,2.66E+02,2.16E+02,3.01E+01,2.70E+01
1041,0.060873371,-0.9,1.23E+03,5.41E+02,2.64E+02,1.08E+02,3.08E+01,1.35E+01
1042,0.197867746,-0.1,1.24E+03,4.21E+02,2.60E+02,8.39E+01,3.20E+01,1.05E+01
1043,0.199145415,0.3,1.25E+03,4.21E+02,2.73E+02,8.39E+01,3.01E+01,1.05E+01
1044,0.176422056,1,1.26E+03,8.42E+02,2.64E+02,1.68E+02,3.18E+01,2.10E+01
1045,0.306706358,1.7,1.29E+03,1.20E+03,2.64E+02,2.40E+02,3.22E+01,3.00E+01
1046,0.487969095,1.6,1.31E+03,5.41E+02,2.72E+02,1.08E+02,3.08E+01,1.35E+01
1047,0.66875143,1.7,1.32E+03,4.21E+02,2.66E+02,8.39E+01,3.43E+01,1.05E+01
1048,0.613890353,1,1.35E+03,4.21E+02,2.69E+02,8.39E+01,3.20E+01,1.05E+01
1049,0.289758466,0.5,1.35E+03,8.42E+02,2.77E+02,1.68E+02,3.44E+01,2.10E+01
1050,0.028194055,0,1.36E+03,1.20E+03,2.76E+02,2.40E+02,3.57E+01,3.00E+01
1051,0,0.2,1.37E+03,8.42E+02,2.73E+02,1.68E+02,3.27E+01,2.10E+01
1052,0,0.1,1.38E+03,7.21E+02,2.86E+02,1.44E+02,3.44E+01,1.80E+01
1053,0,0.2,1.40E+03,4.21E+02,2.77E+02,8.39E+01,3.64E+01,1.05E+01
1054,0,0.3,1.40E+03,4.21E+02,2.82E+02,8.39E+01,3.43E+01,1.05E+01
1055,0,0,1.41E+03,4.21E+02,2.89E+02,8.39E+01,3.58E+01,1.05E+01
1056,0,-1.2,1.42E+03,1.81E+02,2.82E+02,3.60E+01,3.45E+01,4.50E+00
1057,0,-1.6,1.43E+03,1.20E+02,2.87E+02,2.40E+01,3.44E+01,3.00E+00
1058,0,-1.7,1.43E+03,1.20E+02,2.89E+02,2.40E+01,3.81E+01,3.00E+00
1059,0,-1,1.45E+03,1.20E+02,2.90E+02,2.40E+01,3.65E+01,3.00E+00
1060,0,-0.8,1.46E+03,1.20E+02,2.90E+02,2.40E+01,3.50E+01,3.00E+00
1061,0,-0.5,1.46E+03,1.20E+02,2.96E+02,2.40E+01,3.70E+01,3.00E+00
1062,0,-0.3,1.47E+03,1.20E+02,2.95E+02,2.40E+01,3.50E+01,3.00E+00
1063,0,-0.1,1.48E+03,5.41E+02,2.97E+02,1.08E+02,3.71E+01,1.35E+01
1064,0.020786545,0.1,1.47E+03,1.08E+03,3.00E+02,2.16E+02,3.74E+01,2.70E+01
1065,0.152657742,0.4,1.47E+03,5.41E+02,2.96E+02,1.08E+02,3.76E+01,1.35E+01
1066,0.26393883,0.7,1.44E+03,4.21E+02,2.93E+02,8.39E+01,3.64E+01,1.05E+01
1067,0.383302189,1.4,1.43E+03,4.21E+02,2.86E+02,8.39E+01,3.44E+01,1.05E+01
1068,0.520287432,2.7,1.35E+03,8.42E+02,2.88E+02,1.68E+02,3.45E+01,2.10E+01
1069,0.477192718,3.4,6.17E+02,1.20E+03,2.67E+02,2.40E+02,1.63E+01,3.00E+01
1070,0.399952217,3.8,4.37E+02,5.41E+02,2.56E+02,1.08E+02,1.03E+01,1.35E+01
1071,0.304038274,3.5,3.32E+02,4.21E+02,2.21E+02,8.39E+01,2.13E+00,1.05E+01
1072,0.224827634,3.2,3.57E+02,4.21E+02,2.11E+02,8.39E+01,8.21E+00,1.05E+01
1073,0.127414605,2.5,9.17E+02,8.42E+02,2.25E+02,1.68E+02,1.41E+01,2.10E+01
1074,0.010657151,1.3,1.12E+03,1.20E+03,2.47E+02,2.40E+02,3.45E+01,3.00E+01
1075,0,1.7,1.27E+03,8.42E+02,2.55E+02,1.68E+02,3.07E+01,2.10E+01
1076,0,1.5,1.27E+03,7.21E+02,2.59E+02,1.44E+02,3.38E+01,1.80E+01
1077,0,1.8,1.28E+03,4.21E+02,2.71E+02,8.39E+01,3.06E+01,1.05E+01
1078,0,1.7,1.29E+03,4.21E+02,2.65E+02,8.39E+01,3.20E+01,1.05E+01
1079,0,1.3,1.28E+03,4.21E+02,2.66E+02,8.39E+01,3.18E+01,1.05E+01
1080,0,1.2,1.28E+03,1.81E+02,2.70E+02,3.60E+01,3.23E+01,4.50E+00
1081,0,1.4,1.28E+03,1.20E+02,2.65E+02,2.40E+01,3.21E+01,3.00E+00
1082,0,1.4,1.28E+03,1.20E+02,2.65E+02,2.40E+01,2.99E+01,3.00E+00
1083,0,1.5,1.27E+03,1.20E+02,2.70E+02,2.40E+01,3.18E+01,3.00E+00
1084,0,1.6,1.28E+03,1.20E+02,2.65E+02,2.40E+01,3.45E+01,3.00E+00
1085,0,1.2,1.28E+03,1.20E+02,2.65E+02,2.40E+01,3.00E+01,3.00E+00
1086,0,0.4,1.28E+03,1.20E+02,2.71E+02,2.40E+01,2.99E+01,3.00E+00
1087,0,0.3,1.30E+03,5.41E+02,2.65E+02,1.08E+02,3.45E+01,1.35E+01
1088,0.032060649,0.8,1.30E+03,1.08E+03,2.65E+02,2.16E+02,3.18E+01,2.70E+01
1089,0.249821758,2.3,1.29E+03,5.41E+02,2.71E+02,1.08E+02,3.00E+01,1.35E+01
1090,0.488426799,3,1.26E+03,4.21E+02,2.65E+02,8.39E+01,3.19E+01,1.05E+01
1091,0.695828322,3.8,1.24E+03,4.21E+02,2.64E+02,8.39E+01,3.06E+01,1.05E+01
1092,0.854593549,4.8,1.10E+03,8.42E+02,2.54E+02,1.68E+02,2.98E+01,2.10E+01
1093,0.913806471,5.5,5.22E+02,1.20E+03,2.29E+02,2.40E+02,1.36E+01,3.00E+01
1094,0.904567081,6,2.35E+02,5.41E+02,1.55E+02,1.08E+02,2.78E+00,1.35E+01
1095,0.786607465,4.6,2.52E+02,4.21E+02,1.81E+02,8.39E+01,4.09E+00,1.05E+01
1096,0.564372669,4.8,2.89E+02,4.21E+02,1.87E+02,8.39E+01,7.46E+00,1.05E+01
1097,0.257989037,4.6,3.04E+02,8.42E+02,1.85E+02,1.68E+02,5.41E+00,2.10E+01
1098,0.020944046,4.6,8.57E+02,1.20E+03,1.93E+02,2.40E+02,1.47E+01,3.00E+01
1099,0,4.7,1.02E+03,8.42E+02,2.14E+02,1.68E+02,2.90E+01,2.10E+01
1100,0,4.8,1.14E+03,7.21E+02,2.14E+02,1.44E+02,3.05E+01,1.80E+01
1101,0,4.9,1.16E+03,4.21E+02,2.33E+02,8.39E+01,2.97E+01,1.05E+01
1102,0,5.5,1.15E+03,4.21E+02,2.29E+02,8.39E+01,2.98E+01,1.05E+01
1103,0,5.6,1.15E+03,4.21E+02,2.28E+02,8.39E+01,2.62E+01,1.05E+01
1104,0,5.9,1.13E+03,1.81E+02,2.29E+02,3.60E+01,2.97E+01,4.50E+00
1105,0,5.7,1.13E+03,1.20E+02,2.23E+02,2.40E+01,2.98E+01,3.00E+00
1106,0,5.8,1.13E+03,1.20E+02,2.24E+02,2.40E+01,2.55E+01,3.00E+00
1107,0,6.5,1.13E+03,1.20E+02,2.27E+02,2.40E+01,2.97E+01,3.00E+00
1108,0,6.9,1.13E+03,1.20E+02,2.27E+02,2.40E+01,2.74E+01,3.00E+00
1109,0,8.3,1.12E+03,1.20E+02,2.23E+02,2.40E+01,2.82E+01,3.00E+00
1110,0,6.9,1.13E+03,1.20E+02,2.26E+02,2.40E+01,3.01E+01,3.00E+00
1111,0,6.7,1.12E+03,5.41E+02,2.29E+02,1.08E+02,2.65E+01,1.35E+01
1112,0.011308197,6.4,1.13E+03,1.08E+03,2.23E+02,2.16E+02,3.00E+01,2.70E+01
1113,0.07105094,6.8,1.12E+03,5.41E+02,2.23E+02,1.08E+02,2.83E+01,1.35E+01
1114,0.141614319,7.2,1.12E+03,4.21E+02,2.25E+02,8.39E+01,2.82E+01,1.05E+01
1115,0.24584826,7.3,1.11E+03,4.21E+02,2.25E+02,8.39E+01,2.76E+01,1.05E+01
1116,0.308312933,7.9,1.07E+03,8.42E+02,2.19E+02,1.68E+02,2.75E+01,2.10E+01
1117,0.313972295,8,5.39E+02,1.20E+03,2.09E+02,2.40E+02,1.12E+01,3.00E+01
1118,0.295469484,8.1,3.27E+02,5.41E+02,1.96E+02,1.08E+02,6.77E+00,1.35E+01
1119,0.236153864,8.7,2.58E+02,4.21E+02,1.78E+02,8.39E+01,3.38E+00,1.05E+01
1120,0.17288077,8.2,2.45E+02,4.21E+02,1.55E+02,8.39E+01,6.09E+00,1.05E+01
1121,0.080090792,7.5,2.91E+02,8.42E+02,1.71E+02,1.68E+02,4.74E+00,2.10E+01
1122,0.008101831,7.1,6.65E+02,1.20E+03,1.80E+02,2.40E+02,8.12E+00,3.00E+01
1123,0,6.9,1.07E+03,8.42E+02,2.09E+02,1.68E+02,3.08E+01,2.10E+01
1124,0,6.7,1.03E+03,7.21E+02,2.07E+02,1.44E+02,2.49E+01,1.80E+01
1125,0,6.6,1.02E+03,4.21E+02,2.06E+02,8.39E+01,2.73E+01,1.05E+01
1126,0,6.4,1.03E+03,4.21E+02,2.08E+02,8.39E+01,2.62E+01,1.05E+01
1127,0,6.3,1.02E+03,4.21E+02,2.07E+02,8.39E+01,2.55E+01,1.05E+01
1128,0,6.2,1.02E+03,1.81E+02,2.05E+02,3.60E+01,2.73E+01,4.50E+00
1129,0,6,1.02E+03,1.20E+02,2.09E+02,2.40E+01,2.49E+01,3.00E+00
1130,0,6,1.03E+03,1.20E+02,2.05E+02,2.40E+01,2.49E+01,3.00E+00
1131,0,5.9,1.02E+03,1.20E+02,2.09E+02,2.40E+01,2.66E+01,3.00E+00
1132,0,5.6,1.02E+03,1.20E+02,2.10E+02,2.40E+01,2.61E+01,3.00E+00
1133,0,5.2,1.03E+03,1.20E+02,2.03E+02,2.40E+01,2.50E+01,3.00E+00
1134,0,5,1.02E+03,1.20E+02,2.06E+02,2.40E+01,2.57E+01,3.00E+00
1135,0,5,1.01E+03,5.41E+02,2.04E+02,1.08E+02,2.58E+01,1.35E+01
1136,0.002875233,5.1,1.01E+03,1.08E+03,2.01E+02,2.16E+02,2.51E+01,2.70E+01
1137,0.017503319,5.3,1.01E+03,5.41E+02,2.01E+02,1.08E+02,2.50E+01,1.35E+01
1138,0.039015727,5.9,1.01E+03,4.21E+02,2.02E+02,8.39E+01,2.58E+01,1.05E+01
1139,0.05594909,7.7,1.02E+03,4.21E+02,2.03E+02,8.39E+01,2.58E+01,1.05E+01
1140,0.066462399,8.9,1.02E+03,8.42E+02,2.04E+02,1.68E+02,2.51E+01,2.10E+01
1141,0.067571108,9.3,1.02E+03,1.20E+03,2.07E+02,2.40E+02,2.57E+01,3.00E+01
1142,0.067719972,8.7,1.03E+03,5.41E+02,2.10E+02,1.08E+02,2.51E+01,1.35E+01
1143,0.060284324,8.1,1.04E+03,4.21E+02,2.11E+02,8.39E+01,2.65E+01,1.05E+01
1144,0.043646697,7.6,1.04E+03,4.21E+02,2.17E+02,8.39E+01,2.76E+01,1.05E+01
1145,0.023144059,7.6,1.04E+03,8.42E+02,2.18E+02,1.68E+02,2.82E+01,2.10E+01
1146,0.003179563,7.1,1.05E+03,1.20E+03,2.20E+02,2.40E+02,2.58E+01,3.00E+01
1147,0,6.9,1.06E+03,8.42E+02,2.24E+02,1.68E+02,2.65E+01,2.10E+01
1148,0,6.3,1.07E+03,7.21E+02,2.20E+02,1.44E+02,2.76E+01,1.80E+01
1149,0,6.1,1.09E+03,4.21E+02,2.30E+02,8.39E+01,2.76E+01,1.05E+01
1150,0,5.8,1.09E+03,4.21E+02,2.29E+02,8.39E+01,2.76E+01,1.05E+01
1151,0,5.6,1.08E+03,4.21E+02,2.28E+02,8.39E+01,2.75E+01,1.05E+01
1152,0,5.4,1.09E+03,1.81E+02,2.30E+02,3.60E+01,2.83E+01,4.50E+00
1153,0,5,1.09E+03,1.20E+02,2.30E+02,2.40E+01,2.82E+01,3.00E+00
1154,0,4.3,1.10E+03,1.20E+02,2.34E+02,2.40E+01,2.63E+01,3.00E+00
1155,0,2.7,1.10E+03,1.20E+02,2.32E+02,2.40E+01,2.83E+01,3.00E+00
1156,0,2.5,1.11E+03,1.20E+02,2.35E+02,2.40E+01,3.00E+01,3.00E+00
1157,0,2.6,1.13E+03,1.20E+02,2.35E+02,2.40E+01,2.58E+01,3.00E+00
1158,0,2.6,1.14E+03,1.20E+02,2.37E+02,2.40E+01,3.00E+01,3.00E+00
1159,0,2.7,1.16E+03,5.41E+02,2.39E+02,1.08E+02,3.01E+01,1.35E+01
1160,0.002256002,2.6,1.17E+03,1.08E+03,2.51E+02,2.16E+02,2.82E+01,2.70E+01
1161,0.013159652,3.1,1.18E+03,5.41E+02,2.50E+02,1.08E+02,3.01E+01,1.35E+01
1162,0.028835157,2.9,1.18E+03,4.21E+02,2.50E+02,8.39E+01,3.00E+01,1.05E+01
1163,0.042354226,3,1.18E+03,4.21E+02,2.55E+02,8.39E+01,2.82E+01,1.05E+01
1164,0.051540675,3.8,1.17E+03,8.42E+02,2.56E+02,1.68E+02,3.01E+01,2.10E+01
1165,0.055932182,3.6,1.18E+03,1.20E+03,2.58E+02,2.40E+02,3.13E+01,3.00E+01
1166,0.057434979,3.9,1.18E+03,5.41E+02,2.63E+02,1.08E+02,3.08E+01,1.35E+01
1167,0.049489155,3.6,9.37E+02,4.21E+02,2.41E+02,8.39E+01,1.44E+01,1.05E+01
1168,0.033454845,3,3.86E+02,4.21E+02,2.36E+02,8.39E+01,8.30E+00,1.05E+01
1169,0.016876845,2.6,3.76E+02,8.42E+02,2.36E+02,1.68E+02,8.29E+00,2.10E+01
1170,0.00271568,2.5,1.06E+03,1.20E+03,2.46E+02,2.40E+02,2.28E+01,3.00E+01
1171,0,2.3,1.18E+03,8.42E+02,2.51E+02,1.68E+02,2.99E+01,2.10E+01
1172,0,2.2,1.18E+03,7.21E+02,2.53E+02,1.44E+02,3.01E+01,1.80E+01
1173,0,2.1,1.17E+03,4.21E+02,2.51E+02,8.39E+01,3.01E+01,1.05E+01
1174,0,2,1.19E+03,4.21E+02,2.56E+02,8.39E+01,3.00E+01,1.05E+01
1175,0,1.9,1.22E+03,4.21E+02,2.68E+02,8.39E+01,3.08E+01,1.05E+01
1176,0,1.8,1.23E+03,1.81E+02,2.62E+02,3.60E+01,3.14E+01,4.50E+00
1177,0,1.8,1.25E+03,1.20E+02,2.64E+02,2.40E+01,3.08E+01,3.00E+00
1178,0,1.8,1.26E+03,1.20E+02,2.70E+02,2.40E+01,3.00E+01,3.00E+00
1179,0,1.8,1.28E+03,1.20E+02,2.63E+02,2.40E+01,3.21E+01,3.00E+00
1180,0,1.8,1.31E+03,1.20E+02,2.66E+02,2.40E+01,3.26E+01,3.00E+00
1181,0,1.9,1.32E+03,1.20E+02,2.74E+02,2.40E+01,3.24E+01,3.00E+00
1182,0,1.8,1.33E+03,1.20E+02,2.67E+02,2.40E+01,3.22E+01,3.00E+00
1183,0,1.7,1.34E+03,5.41E+02,2.72E+02,1.08E+02,3.36E+01,1.35E+01
1184,0.003803448,1.4,1.35E+03,1.08E+03,2.78E+02,2.16E+02,3.65E+01,2.70E+01
1185,0.022787669,1.8,1.36E+03,5.41E+02,2.72E+02,1.08E+02,3.07E+01,1.35E+01
1186,0.047298818,2.5,1.36E+03,4.21E+02,2.74E+02,8.39E+01,3.57E+01,1.05E+01
1187,0.065015766,2.8,1.36E+03,4.21E+02,2.78E+02,8.39E+01,3.51E+01,1.05E+01
1188,0.07597534,3.4,1.35E+03,8.42E+02,2.70E+02,1.68E+02,3.14E+01,2.10E+01
1189,0.07881872,4.4,1.31E+03,1.20E+03,2.65E+02,2.40E+02,3.25E+01,3.00E+01
1190,0.073392992,4.6,7.34E+02,5.41E+02,2.56E+02,1.08E+02,1.76E+01,1.35E+01
1191,0.05652839,4.5,4.06E+02,4.21E+02,2.46E+02,8.39E+01,8.25E+00,1.05E+01
1192,0.040835054,4.1,3.87E+02,4.21E+02,2.42E+02,8.39E+01,8.21E+00,1.05E+01
